,weight,strata,utl_exp_ppp17,hsize,age,owner,water,toilet,sewer,elect,num_adult_female,num_adult_male,num_elderly,share_secondary,sfworkershh,any_nonagric,region1,region2,region3,region4,region5,region6,region7,urban,cons_ppp17,water_source_Piped water into dwelling,water_source_Piped water to yard/plot,water_source_Protected dug well,water_source_Protected spring,water_source_Public tap or standpipe,water_source_Surface water,water_source_Tanker-truck,sanitation_source_A septic tank,sanitation_source_No facilities or bush or field,sanitation_source_Other,sanitation_source_Pit latrine,sanitation_source_Pit latrine with slab,dweltyp_Improvised housing unit,dweltyp_Other,dweltyp_Separate apartment,dweltyp_Several buildings connected,educ_max_Complete Secondary Education,educ_max_Complete Tertiary Education,educ_max_Incomplete Primary Education,educ_max_Incomplete Secondary Education,educ_max_Incomplete Tertiary Education,educ_max_Never attended,"sector1d_Agriculture, hunting and forestry",sector1d_Construction,sector1d_Education,"sector1d_Electricity, gas and water supply",sector1d_Financial intermediation,sector1d_Fishing,sector1d_Health and social work,sector1d_Hotels and restaurants,sector1d_Manufacturing,sector1d_Mining and quarrying,"sector1d_Other community, social and personal service activities",sector1d_Public administration and defence,"sector1d_Real estate, renting and business activities","sector1d_Transport, storage and communications",sector1d_Wholesale and retail trade,total_food_consumption,mean_num_children,mean_employeed_adults
70694,1434,4,674.24158,6,44,1,0,0,0,0,1,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,5.241075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,4,2.0
70695,478,4,580.59692,2,63,0,0,0,0,0,1,1,0,0.0,1.0,0,0,1,0,0,0,0,0,0,9.1996498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0.5
70696,1195,4,624.29773,5,44,0,0,0,0,0,1,1,0,1.0,1.0,0,0,1,0,0,0,0,0,0,7.5718946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,3,2.0
70697,1673,4,817.83002,7,48,0,0,0,0,0,3,1,1,0.0,1.0,1,0,1,0,0,0,0,0,0,7.110898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2,1.60000002
70698,2343,5,349.60672,3,49,0,0,0,0,0,1,1,0,0.5,0.5,1,0,1,0,0,0,0,0,0,4.1359043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,1,2.0
70699,3124,5,312.14886,4,42,0,0,0,0,0,2,0,0,0.5,0.5,1,0,1,0,0,0,0,0,0,3.5320992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,2,2.0
70700,3905,5,349.60672,5,59,0,0,0,0,0,2,1,0,0.33333334,0.5,1,0,1,0,0,0,0,0,0,8.3137064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2,1.66666669
70701,1562,5,112.3736,2,76,0,0,0,0,0,0,1,1,0.0,1.0,1,0,1,0,0,0,0,0,0,6.9153981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0.5
70702,933,5,387.06461,3,38,1,0,0,0,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,11.726678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,2.0
70703,622,5,430.76544,2,60,0,0,0,0,0,1,0,1,0.5,0.0,0,0,1,0,0,0,0,0,0,6.5197163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0.0
70704,622,5,106.13062,2,74,0,0,0,0,0,0,0,2,0.0,0.0,0,0,1,0,0,0,0,0,0,4.7652144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.0
70705,1866,5,580.59692,6,50,0,0,0,0,0,2,2,0,0.25,0.5,1,0,1,0,0,0,0,0,0,10.759686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,2,2.0
70706,1244,5,368.33566,4,33,1,0,0,0,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,7.4861045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,2,2.0
70707,622,5,274.69101,2,57,0,0,0,0,0,1,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,12.683429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,2.0
70708,311,5,218.50421,1,64,0,0,0,0,0,0,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,9.5974159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0,2.0
70709,311,5,262.20505,1,57,1,0,0,0,0,0,1,0,0.0,1.0,1,0,1,0,0,0,0,0,0,29.682295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0,2.0
70710,1244,5,393.30759,4,59,0,0,0,0,0,2,0,1,0.0,0.0,1,0,1,0,0,0,0,0,0,9.7892609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.0,1,1.66666669
70711,1555,5,643.02667,5,33,1,0,0,0,0,1,1,0,0.5,1.0,1,0,1,0,0,0,0,0,0,5.2511096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,3,1.5
70712,1244,5,430.76544,4,48,0,0,0,0,0,1,2,0,0.33333334,0.0,1,0,1,0,0,0,0,0,0,10.624406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,2.3333334
70713,370,5,543.13904,1,50,0,1,1,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,9.6131001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0,2.0
70714,1850,5,412.0365,5,32,0,0,1,1,0,1,1,0,0.0,1.0,1,0,1,0,0,0,0,0,0,5.9734945,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,3,1.5
70715,1480,5,574.35394,4,30,0,0,1,1,0,1,1,0,0.5,1.0,1,0,1,0,0,0,0,0,0,12.72428,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,2,1.5
70716,1480,5,755.40027,4,57,0,0,1,1,0,1,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,4.935267,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,2,2.5
70717,1850,5,480.70926,5,37,0,0,0,0,0,1,1,0,1.0,1.0,1,0,1,0,0,0,0,0,0,7.7221346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,3,1.5
70718,1480,5,611.81177,4,42,0,0,1,1,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,6.728826,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,2,2.0
70719,828,5,586.83984,3,49,0,0,0,0,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,6.2747407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,1,2.0
70720,276,5,199.77527,1,74,0,0,0,0,0,0,0,1,0.0,0.0,1,0,1,0,0,0,0,0,0,4.5051408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,0,2.0
70721,828,5,405.79352,3,58,0,0,0,0,1,2,0,0,0.5,0.0,1,0,1,0,0,0,0,0,0,6.2365084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,1,2.0
70722,1380,5,499.4382,5,37,0,0,0,0,0,1,1,0,0.5,0.5,1,0,1,0,0,0,0,0,0,7.5574799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,2.0
70723,552,5,374.57864,2,47,0,0,0,0,0,1,1,0,0.5,0.0,0,0,1,0,0,0,0,0,0,13.036988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,1.5
70724,276,5,249.7191,1,22,0,0,0,0,0,1,0,0,0.0,1.0,1,0,1,0,0,0,0,0,0,38.372219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,0,2.0
70725,2456,5,1623.1741,8,55,0,0,0,0,0,4,3,0,0.2857143,0.5,1,0,1,0,0,0,0,0,0,7.8380966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,0.5714286
70726,1535,5,692.97046,5,43,1,0,0,0,0,2,1,0,0.33333334,0.0,1,0,1,0,0,0,0,0,0,18.008793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,2,2.0
70727,614,5,355.8497,2,63,1,0,0,0,0,2,0,0,0.5,0.5,1,0,1,0,0,0,0,0,0,8.520175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,0,2.0
70728,1535,5,412.0365,5,27,0,0,0,0,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,4.750731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,3,1.5
70729,1228,5,443.2514,4,43,0,0,0,0,0,1,1,0,0.5,0.5,1,0,1,0,0,0,0,0,0,7.3183002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.0,2,2.0
70730,2149,5,218.50421,7,36,1,0,0,0,0,2,1,0,0.33333334,0.0,1,0,1,0,0,0,0,0,0,6.4070778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,4,1.66666669
70731,1480,5,493.19522,4,36,0,0,0,0,0,1,1,0,0.5,0.5,1,0,1,0,0,0,0,0,0,11.405231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2,2.0
70732,1850,5,574.35394,5,56,0,0,0,0,0,2,1,0,0.33333334,0.66666669,1,0,1,0,0,0,0,0,0,11.590202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2,2.0
70733,1110,5,324.63483,3,41,0,0,0,0,0,1,1,0,0.5,1.0,1,0,1,0,0,0,0,0,0,12.187712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.0,1,2.0
70734,1480,5,599.32581,4,44,0,0,0,0,0,2,2,0,0.25,0.33333334,1,0,1,0,0,0,0,0,0,19.48188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,1.75
70735,1480,5,505.68115,4,49,0,0,0,0,0,1,2,0,0.0,0.25,1,0,1,0,0,0,0,0,0,18.778255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.0,1,2.3333334
70736,1110,5,568.11096,3,52,0,0,0,0,0,2,0,1,0.0,0.0,1,0,1,0,0,0,0,0,0,8.4955168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,0,1.66666669
70737,696,5,898.98877,4,55,1,0,0,0,0,2,2,0,0.25,0.75,1,0,1,0,0,0,0,0,0,18.353357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,0,2.0
70738,348,5,461.98032,2,77,0,0,0,0,0,0,0,2,0.0,0.0,0,0,1,0,0,0,0,0,0,27.962515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,2.0
70739,348,5,686.72754,2,35,1,0,0,0,0,1,1,0,0.0,1.0,1,0,1,0,0,0,0,0,0,51.226734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.0,0,1.5
70740,174,5,411.91757,1,39,1,1,1,1,1,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,0,9.1560354,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,2.0
70741,174,5,62.429775,1,46,1,1,1,1,1,0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,0,12.174434,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,2.0
70742,696,5,692.97046,4,46,0,0,0,0,0,0,1,2,0.0,0.0,0,0,1,0,0,0,0,0,0,8.8849373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,2.0
70743,1218,5,511.92413,7,43,0,0,0,1,0,1,2,0,0.66666669,0.0,1,0,1,0,0,0,0,0,0,7.7605267,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4,1.33333334
70744,1233,5,387.06461,3,52,0,0,0,0,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,7.7214279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,1,2.0
70745,1233,5,474.46628,3,48,0,0,0,0,0,1,1,0,0.0,1.0,1,0,1,0,0,0,0,0,0,9.5330029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.0,1,2.0
70746,411,5,143.58849,1,76,1,0,0,0,0,0,0,1,0.0,0.0,1,0,1,0,0,0,0,0,0,17.753922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.0,0,2.0
70747,822,5,643.02667,2,70,0,0,0,0,0,1,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,9.3340797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,2.0
70748,411,5,0.0,1,72,1,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,2.4613225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0.0
70749,1644,5,499.4382,4,47,0,0,0,0,0,1,1,1,0.0,1.0,1,0,1,0,0,0,0,0,0,14.158357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,1.33333334
70750,1323,5,667.9986,7,51,0,0,1,1,0,3,4,0,0.0,0.42857143,1,0,1,0,0,0,0,0,0,15.438161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,2.0
70751,1134,5,518.16711,6,46,0,0,1,1,0,1,1,0,1.0,0.0,1,0,1,0,0,0,0,0,0,5.549437,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,4,2.0
70752,378,5,468.2233,2,61,0,0,1,1,0,2,0,0,0.0,1.0,1,0,1,0,0,0,0,0,0,26.625509,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.5
70753,756,5,536.89606,4,47,0,0,0,1,0,4,0,0,0.5,1.0,0,0,1,0,0,0,0,0,0,5.6844568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,1.25
70754,945,5,543.13904,5,35,0,0,0,1,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,4.7607255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,3,2.0
70755,756,5,349.60672,4,54,1,0,0,0,0,1,3,0,0.5,0.0,1,0,1,0,0,0,0,0,0,4.3210263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,0,1.75
70756,1024,5,549.38202,4,35,1,0,0,0,0,1,1,0,1.0,0.5,1,0,1,0,0,0,0,0,0,8.8226452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0,2,2.0
70757,1024,5,493.19522,4,37,0,0,0,0,0,3,0,0,0.33333334,1.0,1,0,1,0,0,0,0,0,0,8.7521658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,1,1.33333334
70758,1280,5,761.64325,5,45,1,0,0,0,0,1,1,0,0.0,1.0,1,0,1,0,0,0,0,0,0,14.931704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,3,2.0
70759,1280,5,543.13904,5,59,1,0,0,0,0,2,1,0,0.0,0.33333334,1,0,1,0,0,0,0,0,0,15.775346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,2,2.0
70760,1024,5,930.20361,4,44,0,0,0,0,0,1,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,29.6625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,2,1.5
70761,1425,5,536.89606,3,45,0,0,0,0,0,1,1,0,0.5,0.5,1,0,1,0,0,0,0,0,0,10.206423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.0,1,2.0
70762,475,5,280.93399,1,39,0,0,0,0,0,0,1,0,1.0,0.0,1,0,1,0,0,0,0,0,0,16.829319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.0,0,2.0
70763,1425,5,518.16711,3,44,0,0,0,0,0,0,2,0,0.0,0.5,1,0,1,0,0,0,0,0,0,15.367363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,2.0
70764,3325,5,699.21344,7,27,0,0,0,0,0,2,1,1,0.75,0.66666669,1,0,1,0,0,0,0,0,0,8.0168514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,0.75
70765,475,5,218.50421,1,49,0,0,0,0,0,0,1,0,1.0,0.0,1,0,1,0,0,0,0,0,0,13.638828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,2.0
70766,950,5,574.35394,2,56,0,0,0,0,0,2,0,0,0.5,1.0,1,0,1,0,0,0,0,0,0,9.486557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,0,1.5
70767,1940,5,967.6615,5,30,1,0,0,0,0,2,1,0,1.0,0.0,1,0,1,0,0,0,0,0,0,10.296653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,2,1.66666669
70768,3104,5,730.42834,8,57,0,0,0,0,0,3,1,0,0.25,0.66666669,1,0,1,0,0,0,0,0,0,4.0756741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,4,1.75
70769,1552,5,830.31598,4,60,0,0,0,0,0,2,1,0,0.0,0.5,1,0,1,0,0,0,0,0,0,10.602274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,1,1.66666669
70770,1552,5,1142.4648,4,55,0,0,0,0,0,2,2,0,0.0,1.0,1,0,1,0,0,0,0,0,0,21.013762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0,0,1.75
70771,776,5,187.28932,2,29,0,0,0,0,0,1,1,0,0.0,1.0,1,0,1,0,0,0,0,0,0,21.287466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0,0,2.0
70772,1164,5,705.45642,3,49,1,0,0,0,0,1,2,0,0.0,1.0,1,0,1,0,0,0,0,0,0,13.89999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.0,0,1.33333334
70773,438,5,468.2233,3,36,1,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,7.3572431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2,0.0
70774,292,5,187.28932,2,22,1,0,0,0,0,0,2,0,1.0,1.0,0,1,0,0,0,0,0,0,0,10.180093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,2.0
70775,876,5,655.51263,6,38,1,0,0,0,0,1,1,0,1.0,0.0,0,1,0,0,0,0,0,0,0,6.3044376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,4,1.5
70776,146,5,312.14886,1,31,1,0,0,0,0,0,1,0,1.0,1.0,0,1,0,0,0,0,0,0,0,15.489909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,2.0
70777,584,5,437.00842,4,36,0,0,0,0,0,1,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,8.3301811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,3,2.0
70778,730,5,518.16711,5,43,0,0,0,0,0,2,1,0,0.66666669,0.33333334,1,1,0,0,0,0,0,0,0,7.1390576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2,2.0
70779,780,5,418.27948,5,36,0,0,0,0,0,1,1,0,0.5,1.0,0,1,0,0,0,0,0,0,0,5.6983027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,3,1.5
70780,624,5,405.79352,4,32,0,0,0,0,0,1,1,0,0.0,1.0,0,1,0,0,0,0,0,0,0,5.9506664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,2,2.0
70781,156,5,237.23314,1,55,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0,9.3165941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,2.0
70782,156,5,31.214888,1,40,0,0,0,0,0,0,1,0,1.0,1.0,0,1,0,0,0,0,0,0,0,21.620171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,2.0
